dataset_index,cube,geo_group,season,donor_index,donor_cube,suffix_horizon,state_A_B_l1,state_A_donor_l1,n_valid,target_sum,target_sum_sq,D20_sse,D20_sum_abs,A_sse,A_sum_abs,B_sse,B_sum_abs,donor_sse,donor_sum_abs,A_B_output_mae,A_D20_output_mae,B_D20_output_mae,donor_A_output_mae
280,minicube_140_33SXD_39.00_16.89,33SXD,2018-05,282,minicube_142_33SXD_39.00_16.86,7,0.17268280684947968,0.5843428373336792,232,55.61122512817383,14.999519348144531,2.081644296646118,19.043960571289062,2.395094633102417,20.665760040283203,2.4735124111175537,21.035335540771484,2.382408857345581,20.693870544433594,0.0027178353630006313,0.010309753939509392,0.01240331307053566,0.01285463571548462
280,minicube_140_33SXD_39.00_16.89,33SXD,2018-05,282,minicube_142_33SXD_39.00_16.86,8,0.17268280684947968,0.5843428373336792,8867,2483.8505859375,917.0072021484375,195.83798217773438,1112.511962890625,210.4460906982422,1158.29248046875,210.62835693359375,1157.91552734375,209.677001953125,1152.5406494140625,0.002312631579115987,0.009423318319022655,0.009717765264213085,0.016393912956118584
280,minicube_140_33SXD_39.00_16.89,33SXD,2018-05,282,minicube_142_33SXD_39.00_16.86,9,0.17268280684947968,0.5843428373336792,4875,1430.008544921875,510.06634521484375,81.79743957519531,511.6890869140625,83.21600341796875,518.21875,82.43644714355469,515.0574951171875,84.40812683105469,524.6514892578125,0.002657600212842226,0.005965754389762878,0.006341010332107544,0.013318376615643501
280,minicube_140_33SXD_39.00_16.89,33SXD,2018-05,282,minicube_142_33SXD_39.00_16.86,10,0.17268280684947968,0.5843428373336792,11923,3795.859375,1564.304931640625,362.7860412597656,1775.09814453125,378.87408447265625,1815.8614501953125,384.77777099609375,1830.659912109375,401.73211669921875,1869.493408203125,0.00290375342592597,0.007368042133748531,0.009310854598879814,0.014208571054041386
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,1,0.1746443659067154,0.8316144347190857,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,2,0.1746443659067154,0.8316144347190857,12635,3962.70703125,1592.71337890625,337.869140625,1605.3463134765625,330.38214111328125,1594.1627197265625,339.8861083984375,1628.0555419921875,351.0271301269531,1672.8345947265625,0.005504612810909748,0.006435758899897337,0.008047014474868774,0.019911687821149826
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,3,0.1746443659067154,0.8316144347190857,14873,4451.5517578125,1754.531494140625,477.1690673828125,2157.96826171875,468.446533203125,2145.616943359375,482.27459716796875,2188.540771484375,498.6368408203125,2237.7666015625,0.005175471305847168,0.006193277891725302,0.007881838828325272,0.01974494941532612
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,4,0.1746443659067154,0.8316144347190857,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,5,0.1746443659067154,0.8316144347190857,14875,4336.9453125,1727.47998046875,653.8150634765625,2665.74267578125,639.5673828125,2635.23486328125,656.1260375976562,2673.099609375,678.1837158203125,2722.89697265625,0.00412436667829752,0.006172894965857267,0.0069738104939460754,0.019661059603095055
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,6,0.1746443659067154,0.8316144347190857,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,7,0.1746443659067154,0.8316144347190857,11993,3203.180908203125,1143.5439453125,641.4258422851562,2396.162109375,637.2808837890625,2385.7431640625,653.794921875,2416.766357421875,677.9232177734375,2457.36181640625,0.0036831966135650873,0.005478591192513704,0.007097065914422274,0.020252050831913948
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,8,0.1746443659067154,0.8316144347190857,3438,809.5657958984375,238.07550048828125,154.70022583007812,655.9638671875,155.94259643554688,655.0812377929688,160.90745544433594,664.453857421875,167.62750244140625,679.9996337890625,0.0034789354540407658,0.005034245550632477,0.007452177815139294,0.016140874475240707
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,9,0.1746443659067154,0.8316144347190857,14875,4075.119140625,1524.54296875,1017.4965209960938,3385.471923828125,1003.6083374023438,3353.36376953125,1022.5111083984375,3382.1787109375,1049.5948486328125,3421.05322265625,0.0031566403340548277,0.006408077664673328,0.007569777313619852,0.019204838201403618
281,minicube_141_33SXD_39.18_17.10,33SXD,2018-05,250,minicube_110_32TQM_41.47_12.65,10,0.1746443659067154,0.8316144347190857,65,17.863079071044922,6.027150630950928,2.9911465644836426,11.496180534362793,2.7803616523742676,10.972990989685059,2.797968864440918,11.032557487487793,3.1572518348693848,11.681215286254883,0.002292384160682559,0.010198228061199188,0.010519118048250675,0.01799614541232586
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,1,0.1753910779953003,0.741974413394928,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
